Task ID	Created At	Completed At	Last Modified	Name	Assignee	Assignee Email	Start Date	Due Date	Tags	Notes	Projects	Parent Task
472953020989299	2017-11-07	2017-11-07	2017-11-07	Amelie	zuza	zuza@rtaventures.com			outgoing,Czech Republic,cancer	Amelie helps to live life with cancer.: http://www.amelie-os.cz/ Czech Republic, ,	Deal Flow Log: to review	
472953027767563	2017-11-07	2017-11-07	2017-11-07	Mixturam	zuza	zuza@rtaventures.com			outgoing,Czech Republic,diet	Premium custom dietary supplements: http://mixturam.com Czech Republic, , kaputt?	Deal Flow Log: to review	
472949930202852	2017-11-07	2017-11-07	2017-11-07	Pillmo	zuza	zuza@rtaventures.com			outgoing,Czech Republic,medication adherance	Combination of applications for phones and smart organizer for medications.: http://www.pillmo.cz/ Czech Republic, kaputt?,	Deal Flow Log: to review	
472949929642548	2017-11-07	2017-11-07	2017-11-07	Casa e Cafe	zuza	zuza@rtaventures.com			outgoing,Brazil	It allows families to connect with home-based professionals in a reliable and low-cost way, with solutions for management and payment.: https://www.casaecafe.com	Deal Flow Log: to review	
472953033456136	2017-11-07	2017-11-07	2017-11-07	La Web de las Piscinas SL	zuza	zuza@rtaventures.com			outgoing,USA	All information from the world of pool through our various specialized portals.: http://www.lawebdelaspiscinas.es United States, ,	Deal Flow Log: to review	
472949962474328	2017-11-07	2017-11-07	2017-11-07	Diabetic Experts	zuza	zuza@rtaventures.com			outgoing,Poland,diabetes	The aim of this project is to create a prototype of a special device which will measure blood sugar levels.: Poland, ,	Deal Flow Log: to review	
472948837864201	2017-11-07	2017-11-07	2017-11-07	eDoktor24 International	zuza	zuza@rtaventures.com			outgoing,Poland,telemedicine	The aim of the project is to create a platform for remote consultation between doctors and patients.: https://edoktor24.pl/ Poland, telemedicine,	Deal Flow Log: to review	
472951432426864	2017-11-07	2017-11-07	2017-11-07	Genomed	zuza	zuza@rtaventures.com			outgoing,Poland	Genomed markets protocols to prevent kidney failure due to high blood pressure and diabetes, and to delay the progression of emphysema.: http://www.genomed.pl Poland, ,	Deal Flow Log: to review	
472949948991612	2017-11-07	2017-11-07	2017-11-07	Dropsport	zuza	zuza@rtaventures.com			outgoing,Poland,fitness	Dropsport is a social media platform where users can post about fitness and exercise and interact with others.: http://dropsport.com Poland, ,	Deal Flow Log: to review	
472951444751859	2017-11-07	2017-11-07	2017-11-07	Cancer Center Ltd	zuza	zuza@rtaventures.com			outgoing,Poland,cancer	Cancer Center applies deep and machine learning techniques to the field of oncology/radiology.: http://cancercenter.ai Poland, , too academic?	Deal Flow Log: to review	
472948884256829	2017-11-07	2017-11-07	2017-11-07	Tourmedica.pl	zuza	zuza@rtaventures.com			outgoing,Poland	Tourmedica.pl is a medical services platform.: https://www.tourmedica.pl Poland, competitor,	Deal Flow Log: to review	
472951444717958	2017-11-07	2017-11-07	2017-11-07	NanoVelos	zuza	zuza@rtaventures.com			outgoing,Poland	NanoVelos is a new bio-medical start-up founded by GIZA Polish Ventures VC fund.: http://nanovelos.com/ Poland, ,	Deal Flow Log: to review	
472953012735337	2017-11-07	2017-11-07	2017-11-07	Love Your Size	zuza	zuza@rtaventures.com			outgoing,Poland	Health: http://www.tabletkinapowiekszeniebiustu.co.pl Poland,	Deal Flow Log: to review	
472953028345012	2017-11-07	2017-11-07	2017-11-07	Go28days	zuza	zuza@rtaventures.com			outgoing,Poland,feminine	go28days.com provides solutions for women who want to observe their own fertility cycle. Since its launch in Poland at the end of 2007, it: http://go28days.com Poland, , terrible design... :slightly_smiling_face:	Deal Flow Log: to review	
472953033830017	2017-11-07	2017-11-07	2017-11-07	Poleclekarza.pl	zuza	zuza@rtaventures.com			outgoing,Poland	Service containing patients opinions on doctors.: https://poleclekarza.pl/ Poland, competitor,	Deal Flow Log: to review	
472953041234632	2017-11-07	2017-11-07	2017-11-07	Bone Vitae	zuza	zuza@rtaventures.com			outgoing,Poland	We commercialize a low-cost device detecting early indications of osteoporosis. It yields highly accurate results in just 30 seconds.: http://bonevitae.pl/ Poland, ,	Deal Flow Log: to review	
472949966578956	2017-11-07	2017-11-07	2017-11-07	FitQuickly	zuza	zuza@rtaventures.com			outgoing,Poland,nutrition	Dietary help online to make you feel better: http://fitquickly.com/ Poland, , kaputt?	Deal Flow Log: to review	
472947018598032	2017-11-07	2017-11-07	2017-11-07	LadyTime.pl	zuza	zuza@rtaventures.com			outgoing,Poland,beauty	LadyTime.pl is an online marketplace for beauty and wellness business.: http://ladytime.pl/ Poland, ,	Deal Flow Log: to review	
472951394717744	2017-11-07	2017-11-07	2017-11-07	doktorsitesi.com	zuza	zuza@rtaventures.com			outgoing,Turkey,appointments	Leading health platform in Turkey: http://www.doktorsitesi.com Turkey, competitor, 7,5m monthly web visits	Deal Flow Log: to review	
472948896759358	2017-11-07	2017-11-07	2017-11-07	Longi	zuza	zuza@rtaventures.com			outgoing,Turkey	yedi70 is an aging club that provides its members with intergenerational learning, community activities, and preventive healthcare services.: http://www.golongi.com Turkey, elderly,	Deal Flow Log: to review	
472948887628656	2017-11-07	2017-11-07	2017-11-07	CardioGenics	zuza	zuza@rtaventures.com			outgoing,Turkey	CardioGenics develops sensitive diagnostic test products to the IVD market.: http://cardiogenics.com Turkey, ,	Deal Flow Log: to review	
472951405521643	2017-11-07	2017-11-07	2017-11-07	YYoga	zuza	zuza@rtaventures.com			outgoing,Turkey,yoga	YYoga offers a wide variety of yoga lineages with a vision of offering guest focused yoga.: http://www.yyoga.ca Turkey, ,	Deal Flow Log: to review	
472948863316119	2017-11-07	2017-11-07	2017-11-07	Doktorburada.com	zuza	zuza@rtaventures.com			outgoing,Turkey,appointments	Doktorburada.com is a healthcare booking platform that allows patients to book appointments from thousands of practices in Turkey.: http://www.doktorburada.com Turkey, competitor, kaputt?	Deal Flow Log: to review	
472947034510011	2017-11-07	2017-11-07	2017-11-07	Uplifers	zuza	zuza@rtaventures.com			outgoing,Turkey	Uplifers is the first and leading Turkish wellness content platform for premium segment.: http://www.uplifers.com Turkey, health portal?, 1,5m monthly web visits	Deal Flow Log: to review	
472951410810992	2017-11-07	2017-11-07	2017-11-07	sciRobot	zuza	zuza@rtaventures.com			outgoing,Turkey	Building social robots for early diagnosis and intervention of Alzheimerâ€™s Disease: http://scirobot.com Turkey, ,	Deal Flow Log: to review	
472949948983140	2017-11-07	2017-11-07	2017-11-07	Vivense Home & Living	zuza	zuza@rtaventures.com			outgoing,Turkey	Vivense is a Turkish online furniture store that connects customers with furniture manufacturers.: http://www.vivense.com Turkey, ,	Deal Flow Log: to review	
472951430813334	2017-11-07	2017-11-07	2017-11-07	TSO3	zuza	zuza@rtaventures.com			outgoing,Turkey	TSO3 develops innovative low temperature sterile reprocessing solutions for medical devices.: http://www.tso3.com Turkey, ,	Deal Flow Log: to review	
472948891396652	2017-11-07	2017-11-07	2017-11-07	Sebastian	zuza	zuza@rtaventures.com			outgoing,Turkey	Sebastian app is designed to improve satisfaction, increase revenue and maximize operational efficiencies.: http://thesebastianapp.com/ Turkey, , kaputt?	Deal Flow Log: to review	
472949959505970	2017-11-07	2017-11-07	2017-11-07	Radiologists	zuza	zuza@rtaventures.com			outgoing,Turkey	Radiologists Opinion The New Generation Health Counseling.: http://radyologgorusu.com/ Turkey, , poor traction	Deal Flow Log: to review	
472951393441246	2017-11-07	2017-11-07	2017-11-07	Sanal Hekim	zuza	zuza@rtaventures.com			outgoing,Turkey,symptom checker	SanalHekim is newest artificial intelligence in the health systems. Start with your symptoms for diagnosis.: http://www.sanalhekim.com/ Turkey, Infermedica's competitor,	Deal Flow Log: to review	
472951438925482	2017-11-07	2017-11-07	2017-11-07	Doctor Turkey	zuza	zuza@rtaventures.com			outgoing,telemedicine,Turkey	The world's largest virtual hospital.: https://www.doctorturkey.com Turkey, telemedicine, 10K monthly web visits,	Deal Flow Log: to review	
472947079179716	2017-11-07	2017-11-07	2017-11-07	enigma BioTech	zuza	zuza@rtaventures.com			outgoing,Turkey	Health Focused Wearable Technology: http://enigma.bio/ Turkey, ,	Deal Flow Log: to review	
472951412570022	2017-11-07	2017-11-07	2017-11-07	MediRoute	zuza	zuza@rtaventures.com			outgoing,Turkey,medical tourism	MediRoute simplifies the medical tourism process by providing an all in one platform.: https://www.mediroute.com/ Turkey, medical tourism,	Deal Flow Log: to review	
472949917066645	2017-11-07	2017-11-07	2017-11-07	Vanilya Club	zuza	zuza@rtaventures.com			outgoing,Turkey	Online personal care and beauty shop that operates in Turkey: http://www.vanilyaclub.com Turkey, ,	Deal Flow Log: to review	
472949959809202	2017-11-07	2017-11-07	2017-11-07	Sporcard	zuza	zuza@rtaventures.com			outgoing,Turkey	SporCard helps users connect with local gyms, purchase membership, and monitor performance across smartphones.: http://www.sporcard.com/ Turkey, ,	Deal Flow Log: to review	
472953022349737	2017-11-07	2017-11-07	2017-11-07	DoktorSensin	zuza	zuza@rtaventures.com			outgoing,Turkey	Serving in Turkey, health and technology company.: http://www.doktorsensin.com Turkey, , kaputt?	Deal Flow Log: to review	
472951444026585	2017-11-07	2017-11-07	2017-11-07	Parqr	zuza	zuza@rtaventures.com			outgoing,Turkey	Parqr is an iOS application that allows its users to record and share their running, trekking, cycling, and swimming paths.: http://getpq.com Turkey, ,	Deal Flow Log: to review	
472951405521666	2017-11-07	2017-11-07	2017-11-07	DoktorSaati	zuza	zuza@rtaventures.com			outgoing,Turkey,appointments	DoktorSaati is an online platform that enables users to find and book suitable health specialists in their locality.: http://www.DoktorSaati.com Turkey, competitor, kaputt?	Deal Flow Log: to review	
472953036215745	2017-11-07	2017-11-07	2017-11-07	Diyetkolik	zuza	zuza@rtaventures.com			outgoing,Turkey	Online diet & workout plans for your needs: http://www.diyetkolik.com Turkey,	Deal Flow Log: to review	
472951444277547	2017-11-07	2017-11-07	2017-11-07	VetMapp	zuza	zuza@rtaventures.com			outgoing,Turkey,animals	All veterinary clinics nearest you, contact information and route service almost free.: http://www.vetmapp.com/ Turkey, ,	Deal Flow Log: to review	
472947019828310	2017-11-07	2017-11-07	2017-11-07	CevapSepeti.com	zuza	zuza@rtaventures.com			outgoing,telemedicine,Turkey	CevapSepeti.com is a website where people go to have an online conversation directly with a Doctor, Lawyer or any one of verified: http://www.cevapsepeti.com Turkey,	Deal Flow Log: to review	
472949926318518	2017-11-07	2017-11-07	2017-11-07	Ayagimagetir	zuza	zuza@rtaventures.com			outgoing,Turkey	Bring all services: http://www.ayagimagetir.com Turkey, , kaputt?	Deal Flow Log: to review	
472951448037443	2017-11-07	2017-11-07	2017-11-07	Natue	zuza	zuza@rtaventures.com			outgoing,Brazil	Natue is an e-commerce which offers a wide portfolio of products related to wellness, such as suplements, vitamins, natural and organic: http://www.natue.com.br Brazil, ,	Deal Flow Log: to review	
472949955632159	2017-11-07	2017-11-07	2017-11-07	Medifix	zuza	zuza@rtaventures.com			outgoing,Brazil	Medifix makes private healthcare affordable for everyone by using the internet to create collective buying power to get group discounts.: http://www.medifix.com/ Brazil, , old school	Deal Flow Log: to review	
472951426391686	2017-11-07	2017-11-07	2017-11-07	GroupsDoc	zuza	zuza@rtaventures.com			outgoing,Brazil,appointments	GroupsDoc is a free service that lets you schedule Online! directed to book appointments in health is with doctors, dentists or other: http://groupsdoc.com.br Brazil,	Deal Flow Log: to review	
472951442032069	2017-11-07	2017-11-07	2017-11-07	Medicinia	zuza	zuza@rtaventures.com			outgoing,Brazil	Agile communication for healthcare providers: http://medicinia.com/ Brazil, ?, poor traction	Deal Flow Log: to review	
472951440887323	2017-11-07	2017-11-07	2017-11-07	Medko	zuza	zuza@rtaventures.com			outgoing,Brazil,telemedicine	The World's Doctor-Patient Marketplace â€“ where a patient can find the right doctor anywhere in the world.: http://www.medkohealth.com Brazil, ?, kaputt?	Deal Flow Log: to review	
472951441402957	2017-11-07	2017-11-07	2017-11-07	Gongo	zuza	zuza@rtaventures.com			outgoing,Brazil,appointments	Gongo is an application that enables its users to save patient information and appointment details.: http://www.gongo.com.br Brazil,	Deal Flow Log: to review	
472949974392088	2017-11-07	2017-11-07	2017-11-07	SimplesVet	zuza	zuza@rtaventures.com			outgoing,Brazil,animals	SimplesVet offers a software system for the management of veterinary clinics and pet shops.: https://www.simples.vet.br/home/ Brazil, ,	Deal Flow Log: to review	
472951436448366	2017-11-07	2017-11-07	2017-11-07	Minha Vida	zuza	zuza@rtaventures.com			outgoing,Brazil,wellness	Minha Vida is a wellness company that provides information about healthy diet, physical fitness, and overall well-being.: http://www.minhavida.com.br/ Brazil, ,	Deal Flow Log: to review	
472951438486053	2017-11-07	2017-11-07	2017-11-07	Singu	zuza	zuza@rtaventures.com			outgoing,Brazil,beauty	Lead Brazilian on-demand beauty and wellness services.: http://www.singuapp.com Brazil, ,	Deal Flow Log: to review	
472949922791841	2017-11-07	2017-11-07	2017-11-07	NinsaÃºde	zuza	zuza@rtaventures.com			outgoing,Brazil	The NinsaÃºde offers everything that doctors and secretaries need to organize and improve service to their patients.: http://www.ninsaude.com Brazil,	Deal Flow Log: to review	
472949971933807	2017-11-07	2017-11-07	2017-11-07	IndicedeSaude	zuza	zuza@rtaventures.com			outgoing,Brazil	Ãndice de SaÃºde connects health professionals with patients and enables them to store medical and hospital information in the cloud.: http://www.indicedesaude.com Brazil,	Deal Flow Log: to review	
472949926619785	2017-11-07	2017-11-07	2017-11-07	Doctor Fun	zuza	zuza@rtaventures.com			outgoing,Brazil	mobile health: http://drfun.co Brazil, , kaputt?	Deal Flow Log: to review	
472951425430741	2017-11-07	2017-11-07	2017-11-07	Sautil	zuza	zuza@rtaventures.com			outgoing,Brazil	Sautil is a health and wellness website that provides general health-related information.: http://www.sautil.com.br/ Brazil,	Deal Flow Log: to review	
472949966726431	2017-11-07	2017-11-07	2017-11-07	Vittude	zuza	zuza@rtaventures.com			outgoing,Brazil,telemedicine,mental health	Vittude successfully connects psychologists and patients for online therapy sessions (online counseling).: https://www.vittude.com Brazil,	Deal Flow Log: to review	
472951421358986	2017-11-07	2017-11-07	2017-11-07	PetAdviser ltd	zuza	zuza@rtaventures.com			outgoing,Brazil,animals	web portal of qualified reviews specialized in pet world: http://www.petadviser.it Brazil, animals,	Deal Flow Log: to review	
472951406792035	2017-11-07	2017-11-07	2017-11-07	Alecrim	zuza	zuza@rtaventures.com			outgoing,Brazil,food delivery	Healthy, delicious meals, delivered in 25 minutes.: https://alecrim.delivery Brazil, ,	Deal Flow Log: to review	
